set_key,cardinality,members,lambda,seconds,incumbent_scale,edited_baseline_vh,modelB_gc,modelB_unserved,modelB_served,modelB_gc_per_trip,modelB_veh_hours,base_gc_this_network,base_unserved_this_network,gc_vs_base_pct,unserved_vs_base_pct,served_vs_base_pct,gc_per_trip_vs_base_pct,vh_vs_budget_pct,claim_gap_unserved_pct,gc_vs_noedit_pct,unserved_vs_noedit_pct,served_vs_noedit_pct,gc_per_trip_vs_noedit_pct,seed,sum_of_singles_unserved_pct,sum_of_singles_gc_pct,interaction_unserved_pts,interaction_gc_pts,interaction_class
splice|001|021|PICBETS+splice|005|006|NMURBEAN+splice|007|101|EMO4THW+splice|011|033|WESHIGW,4,"['splice|001|021|PICBETS', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|011|033|WESHIGW']",2.0,79.28765225410461,1.0,2516.0683066023707,1777472.0692713652,10031.847889766996,20917.152110233004,84.97677216784199,2513.9210468806273,1767758.0788268894,10541.778157238608,0.549509039773266,-4.83723201025118,2.4987735782981746,-1.9017442555406716,-0.12960066950650218,0.0,-0.4364235719978238,2.237186480686515,-1.038574424142913,0.6084702687346955,,0.018683036671873765,-0.10109107810020168,2.218503444014641,-0.3353324938976221,substituting
splice|005|006|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|011|033|WESHIGW,4,"['splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|011|033|WESHIGW']",2.0,81.24284386634827,1.0,2516.178122795702,1781012.7282160693,10012.152796605587,20936.847203394416,85.06594669742444,2513.2722403097064,1767062.662342161,10550.152165352212,0.789449416322241,-5.099446532282926,2.6374007645315167,-1.8004658481646563,-0.1553757714758075,0.0,-0.23809659204643285,2.0364686334441107,-0.9453946984407158,0.7140486848047134,,-0.09622230790782282,0.0407841038381096,2.1326909413519335,-0.27888069588454245,substituting
splice|001|021|PICBETS+splice|002|011|HIGFITN+splice|005|006|NMURBEAN+splice|008|035|BOASHAN,4,"['splice|001|021|PICBETS', 'splice|002|011|HIGFITN', 'splice|005|006|NMURBEAN', 'splice|008|035|BOASHAN']",2.0,77.08343148231506,1.0,2514.4712184864743,1778632.7681352068,10113.401107264084,20835.59889273592,85.36508968577358,2514.630115539281,1776209.7212936883,10548.025506837364,0.1364167087067658,-4.1204337180598465,2.1304099944781774,-1.9523991785396877,-0.10143153898414248,0.0,-0.3714080187085078,3.0683166569977827,-1.4244119713040737,1.0682198033543866,,0.6776099741911956,0.028382608749488725,2.390706682806587,-0.39979062745799654,substituting
splice|001|021|PICBETS+splice|002|033|WESHIGW+splice|005|006|NMURBEAN+splice|008|035|BOASHAN,4,"['splice|001|021|PICBETS', 'splice|002|033|WESHIGW', 'splice|005|006|NMURBEAN', 'splice|008|035|BOASHAN']",2.0,78.78165912628174,1.0,2516.1858411701623,1772558.7808204838,10210.68021632984,20738.319783670162,85.47263227256424,2513.8585797078413,1777389.5400977386,10530.448180737545,-0.27178956375478736,-3.0366035606407493,1.56606583678498,-1.8095171703245483,-0.13208229934882354,0.0,-0.7116372187544129,4.059713508656171,-1.8846505000083336,1.1955451284959562,,1.8389816479831067,-0.4114823259711464,2.220731860673064,-0.30015489278326646,substituting
splice|001|021|PICBETS+splice|002|011|HIGFITN+splice|005|006|NMURBEAN+splice|007|101|EMO4THW,4,"['splice|001|021|PICBETS', 'splice|002|011|HIGFITN', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW']",2.0,75.96275305747986,1.0,2514.559776910466,1776374.4665201542,10099.479012709005,20849.520987290995,85.19977353930378,2513.3867286377285,1772063.6363572911,10602.766362756916,0.24326610367810808,-4.746755071541974,2.473614325978546,-2.1765097649483645,-0.150827500139894,0.0,-0.49790485054898026,2.9264329489442353,-1.3585449585811649,0.8724933220731534,,0.5733813226600049,-0.14879831283735045,2.3530516262842305,-0.3491065377116298,substituting
splice|001|021|PICBETS+splice|002|033|WESHIGW+splice|005|006|NMURBEAN+splice|007|101|EMO4THW,4,"['splice|001|021|PICBETS', 'splice|002|033|WESHIGW', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW']",2.0,75.64221143722534,1.0,2516.274399594155,1768433.5080287945,10208.861210178495,20740.138789821507,85.26623307345832,2515.009400774039,1773173.1270828757,10585.193328481186,-0.26729589918151886,-3.555269201272948,1.8480440537133935,-2.0769568748706613,-0.08636369590194759,0.0,-0.9427108429099107,4.04117554106056,-1.8760445750277466,0.9511782602684482,,1.734752996451916,-0.5886632475579856,2.306422544608644,-0.3540475953519251,substituting
splice|002|034|WESHIGW+splice|005|006|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN,4,"['splice|002|034|WESHIGW', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN']",2.0,78.38267731666565,1.0,2515.1327631048375,1781531.8972938824,10047.171585556873,20901.82841444313,85.23330409041377,2516.196634494149,1769116.7458239882,10574.216652289317,0.7017711804040205,-4.984246909848766,2.586751759456929,-1.837450301061061,-0.03919852901130838,0.0,-0.20901578056617964,2.3933542736253477,-1.1110725717141001,0.912191905208104,,0.18922892691235482,0.10165233543677488,2.204125346712993,-0.3106681160029545,substituting
splice|001|021|PICBETS+splice|002|034|WESHIGW+splice|008|035|BOASHAN+splice|011|033|WESHIGW,4,"['splice|001|021|PICBETS', 'splice|002|034|WESHIGW', 'splice|008|035|BOASHAN', 'splice|011|033|WESHIGW']",2.0,73.920090675354,1.0,2515.7417599828823,1777740.8813081677,10066.524456026558,20882.475543973444,85.13075365823728,2514.7674097047216,1769175.351853748,10561.937473081425,0.4841537864205936,-4.690550557769313,2.4300362860060876,-1.8997186471282568,-0.09597726143421026,0.0,-0.42136629586186913,2.590584439880561,-1.2026332029401954,0.7907770544969495,,0.4475782853355703,-0.16181359808721263,2.1430061545449908,-0.2595526977746565,substituting
splice|001|021|PICBETS+splice|002|034|WESHIGW+splice|007|101|EMO4THW+splice|011|033|WESHIGW,4,"['splice|001|021|PICBETS', 'splice|002|034|WESHIGW', 'splice|007|101|EMO4THW', 'splice|011|033|WESHIGW']",2.0,77.3354811668396,1.0,2515.830318406874,1776878.809087355,10035.904618363655,20913.095381636344,84.96488810774616,2515.644694932229,1765117.388864933,10613.196682541218,0.6663251009036308,-5.439379684041967,2.8387964574870805,-2.112501732244154,-0.06112540078941908,0.0,-0.46965453336905716,2.2785296631784746,-1.0577672685121775,0.5944001048967307,,0.34334963380437955,-0.3389945196740518,1.935180029374095,-0.13066001369500535,substituting
splice|005|021|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|011|033|WESHIGW,4,"['splice|005|021|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|011|033|WESHIGW']",2.0,77.15272116661072,1.0,2515.4265029601725,1777173.6309168905,10049.881049191941,20899.11895080806,85.03581586860035,2514.703686036838,1762407.2364445853,10667.222138998199,0.8378537132027741,-5.787271341705036,3.043821375212308,-2.140805370539367,-0.09850880798625283,0.0,-0.45314034095778055,2.4209671264083132,-1.1238913523234029,0.6783752117063058,,0.5712825688736434,-0.2518486712271728,1.8496845575346699,-0.20129166973060775,substituting
splice|006|021|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|011|033|WESHIGW,4,"['splice|006|021|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|011|033|WESHIGW']",2.0,85.52645587921143,1.0000353888033349,2517.2724134392743,1777460.6524241995,10020.906614972511,20928.09338502749,84.93180050963657,2515.0708032895855,1769255.7523680807,10519.030058579703,0.46374867201290915,-4.735450329861013,2.4381995912645893,-1.927455702198888,-0.08392436163759953,0.0,-0.4370630769188866,2.1256810866861597,-0.9868100087209064,0.5552259571178775,,0.2023052998658459,-0.245219368045424,1.9233757868203138,-0.19184370887346258,substituting
splice|002|034|WESHIGW+splice|005|021|NMURBEAN+splice|007|101|EMO4THW+splice|011|033|WESHIGW,4,"['splice|002|034|WESHIGW', 'splice|005|021|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|011|033|WESHIGW']",2.0,76.83945727348328,1.0,2514.9817280508314,1778325.8046242124,10034.931985670524,20914.068014329478,85.03012438353817,2513.6331053175386,1759702.3105450438,10714.528734665131,1.0583320808052132,-6.342759124774955,3.3586088812652903,-2.2255299537772832,-0.14103970770747987,0.0,-0.38860231701329795,2.26861730893253,-1.053165632621833,0.6716367631743436,,0.36672605229186583,-0.29812241474849177,1.9018912566406643,-0.09047990226480618,substituting
splice|001|021|PICBETS+splice|002|011|HIGFITN+splice|007|101|EMO4THW+splice|008|035|BOASHAN,4,"['splice|001|021|PICBETS', 'splice|002|011|HIGFITN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN']",2.0,77.20209980010986,1.0,2514.7665636243114,1773574.6748631415,10130.76047762171,20818.23952237829,85.19330719375482,2514.874229164532,1772179.9946429962,10624.884565604701,0.07869856472599857,-4.650630177974724,2.431220633330833,-2.2966845987573037,-0.09173365079226947,0.0,-0.6547327835694672,3.2452305420508365,-1.506541126775962,0.8648374754539834,,1.1026044363742882,-0.3404280108898816,2.1426261056765483,-0.31430477267958556,substituting
splice|001|021|PICBETS+splice|002|033|WESHIGW+splice|007|101|EMO4THW+splice|008|035|BOASHAN,4,"['splice|001|021|PICBETS', 'splice|002|033|WESHIGW', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN']",2.0,77.29640555381775,1.0,2516.481186308,1766863.8457996917,10239.170417637253,20709.82958236275,85.31522863444603,2515.3795325771725,1773322.8138886264,10612.259166011347,-0.36422968442904047,-3.51563924832341,1.8345552584834834,-2.1591737081105733,-0.07165949068048683,0.0,-1.0306341290279852,4.350064604081916,-2.0194408826314847,1.0091866820427509,,2.2639761101661993,-0.7802929456105168,2.0860884939157165,-0.25034118341746847,substituting
splice|002|034|WESHIGW+splice|005|021|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN,4,"['splice|002|034|WESHIGW', 'splice|005|021|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN']",2.0,78.98352694511414,1.0,2514.381143269308,1777372.8013814255,10095.292164533526,20853.707835466474,85.23054103398336,2513.898987508106,1764351.4080110441,10694.853216983243,0.7380272042892155,-5.6060708855510395,2.960189134960012,-2.1582729687471436,-0.13047702095174696,0.0,-0.44198397787857946,2.883763683781293,-1.338736503685789,0.9089205773659348,,0.856733803693821,-0.19098043962850753,2.027029880087472,-0.25100353825007193,substituting
splice|002|011|HIGFITN+splice|006|021|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN,4,"['splice|002|011|HIGFITN', 'splice|006|021|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN']",2.0,85.48264074325562,1.0,2515.76388374737,1777539.4955326095,10072.369224191005,20876.630775809,85.14494099269844,2514.5303104086697,1772646.9180817397,10570.615846229122,0.27600405929479876,-4.713506093553277,2.4449760995693293,-2.1172068390805543,-0.10539649176647403,0.0,-0.43264674769171174,2.6501500014133095,-1.230285465861336,0.8075741860061214,,0.757003585853977,-0.29292660278257276,1.8931464155593325,-0.13972014490913898,substituting
splice|002|033|WESHIGW+splice|006|021|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN,4,"['splice|002|033|WESHIGW', 'splice|006|021|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN']",2.0,79.52799129486084,1.0001172632496873,2517.478506431058,1768524.318933008,10199.10181588697,20749.898184113033,85.23050586759322,2513.6768226027525,1773997.6674954102,10558.840510327651,-0.30853189170928497,-3.406990512725505,1.7642760206112662,-2.03687187034155,-0.13930295358890454,0.0,-0.9376241478453506,3.9417150004816826,-1.8298717706824563,0.9088789420269361,,1.918375259645888,-0.7327915375032079,2.0233397408357945,-0.20483261034214273,substituting
splice|001|021|PICBETS+splice|005|006|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|033|034|WESHIGW,5,"['splice|001|021|PICBETS', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|033|034|WESHIGW']",2.0,76.96612668037415,1.0,2516.0260551541796,1781000.7193461093,10103.173878607276,20845.826121392725,85.43680202332607,2513.9561194124353,1777696.25070561,10492.317608664374,0.1858848855189832,-3.7088443618571887,1.9022817219957133,-1.6843556468728593,-0.12820734501783893,0.0,-0.23876925861754383,2.9640882940026536,-1.3760257893690842,1.1531238117850728,,0.023960786361931774,0.12379393999292221,2.940127507640722,-0.36256319861046604,substituting
splice|002|011|HIGFITN+splice|005|006|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|033|034|WESHIGW,5,"['splice|002|011|HIGFITN', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|033|034|WESHIGW']",2.0,78.94156122207642,1.0,2515.2279264371314,1781725.948493983,10100.032426803711,20848.967573196296,85.45871359043183,2514.1945931917558,1775899.4853750959,10571.156312127969,0.3280851853874056,-4.456692072406032,2.3119417959057698,-1.9390274250446815,-0.11873351066645776,0.0,-0.1981461687021402,2.932072936773311,-1.3611632236038784,1.1790660686096466,,-0.026254023631588908,0.11081991207410047,2.9583269604049,-0.30896608077624066,substituting
splice|002|011|HIGFITN+splice|005|021|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|033|034|WESHIGW,5,"['splice|002|011|HIGFITN', 'splice|005|021|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|033|034|WESHIGW']",2.0,72.92950820922852,1.0,2514.476306601602,1777215.0459324701,10134.511511452285,20814.488488547722,85.38355611814849,2514.7282496938687,1770852.3746340708,10685.884071224691,0.3592999275116915,-5.159821649732854,2.721065021344593,-2.2992023041643495,-0.09753296897184738,0.0,-0.45082051431171166,3.2834583092025804,-1.5242876944396744,1.090083183960222,,0.6412508531498773,-0.18181286299118193,2.642207456052703,-0.26900765132052973,substituting
splice|001|021|PICBETS+splice|002|033|WESHIGW+splice|005|006|NMURBEAN+splice|008|035|BOASHAN+splice|011|034|WESHIGW,5,"['splice|001|021|PICBETS', 'splice|002|033|WESHIGW', 'splice|005|006|NMURBEAN', 'splice|008|035|BOASHAN', 'splice|011|034|WESHIGW']",2.0,68.76284456253052,1.0,2515.2358411701625,1771063.1519518362,10237.843989056444,20711.15601094356,85.51252045110495,2513.703368395177,1776167.9385475796,10559.319608513655,-0.28740450072067825,-3.0444728578725377,1.5766584531233807,-1.8351292336558744,-0.13824837039374538,0.0,-0.7954135895598125,4.336546623380877,-2.013165398158745,1.2427708411514082,,1.2544297589206055,-0.30949456867848113,3.0821168644602714,-0.4859190208813313,substituting
splice|001|021|PICBETS+splice|002|033|WESHIGW+splice|005|006|NMURBEAN+splice|007|101|EMO4THW+splice|011|034|WESHIGW,5,"['splice|001|021|PICBETS', 'splice|002|033|WESHIGW', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|011|034|WESHIGW']",2.0,72.42540383338928,1.0,2515.324399594155,1769236.3522908883,10214.417710497353,20734.582289502647,85.3278029713,2515.543829854383,1771997.0105183283,10617.016928860423,-0.15579361652717783,-3.792018238839545,1.9801276489086694,-2.0944485113700617,-0.06513246203562195,0.0,-0.8977402088107045,4.097803289559265,-1.9023330099862568,1.024074100842598,,1.1502011073894147,-0.4866754902653203,2.9476021821698506,-0.4110647185453842,substituting
splice|001|021|PICBETS+splice|002|033|WESHIGW+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|011|034|WESHIGW,5,"['splice|001|021|PICBETS', 'splice|002|033|WESHIGW', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|011|034|WESHIGW']",2.0,70.439044713974,1.0,2515.5311863079996,1767868.251558324,10248.809949474635,20700.19005052537,85.40347925517987,2511.9053511688053,1772102.277773232,10637.207290180599,-0.23892674074253994,-3.651309315599227,1.9121765678427938,-2.1107421910014246,-0.20967809911321966,0.0,-0.9743732002386429,4.448303595030945,-2.065046604074039,1.1136712338301713,,1.679424221103698,-0.6783051883178515,2.7688793739272466,-0.29606801192079146,substituting
splice|002|033|WESHIGW+splice|006|021|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|011|034|WESHIGW,5,"['splice|002|033|WESHIGW', 'splice|006|021|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|011|034|WESHIGW']",2.0,72.79540634155273,1.0,2516.5285064310583,1769758.1934406722,10200.228901358954,20748.77109864105,85.2946029924916,2514.15230687896,1772686.0090334504,10584.392419245665,-0.16516267279474972,-3.6295282966661735,1.8864273046428348,-2.013604786929357,-0.12041341662466509,0.0,-0.8685097235063277,3.9532014234064716,-1.8352041402357133,0.9847668996433079,,1.3338233705833868,-0.6308037802105426,2.619378052823085,-0.2377059432957851,substituting
splice|001|021|PICBETS+splice|005|006|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|011|033|WESHIGW,5,"['splice|001|021|PICBETS', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|011|033|WESHIGW']",2.0,76.24261045455933,1.0,2515.6964148450447,1777241.932896704,10120.496447541958,20828.503552458045,85.3273941846372,2513.6790139488166,1769557.4491902906,10560.945169290837,0.434260199347003,-4.170542642618935,2.1603273358155928,-1.6895669595838103,-0.13921589810768076,0.0,-0.4493144640256408,3.1406271261261054,-1.4579808331235067,1.023590116810702,,0.2754923388567754,-0.06772175247710122,2.86513478726933,-0.3815927115485396,substituting
splice|002|034|WESHIGW+splice|005|006|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|011|033|WESHIGW,5,"['splice|002|034|WESHIGW', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|011|033|WESHIGW']",2.0,79.0254955291748,1.0,2515.3614561290356,1778492.2351205423,10102.140751764791,20846.859248235214,85.31223883382339,2513.9438917107973,1766055.6831926883,10613.792597010079,0.704199309580722,-4.820631650456598,2.5160886491379486,-1.7674194981808222,-0.1286931142296388,0.0,-0.37927985522739904,2.9535594280535316,-1.371137948778045,1.0056468998248747,,-0.04396952230469875,0.027879685939891097,2.9975289503582303,-0.40715954116729014,substituting
splice|001|021|PICBETS+splice|002|034|WESHIGW+splice|005|006|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN,5,"['splice|001|021|PICBETS', 'splice|002|034|WESHIGW', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN']",2.0,77.10174822807312,1.0,2514.6510551541796,1781322.7832511452,10130.78645782974,20818.213542170262,85.5655928229779,2513.445908998171,1771674.3980789955,10583.50270625009,0.5445913302473127,-4.277565386296911,2.2229570036538693,-1.6418676612402816,-0.14847644530575632,0.0,-0.22072912466658545,3.2454953131480835,-1.5066640420949184,1.3056060137692338,,0.560943573676953,-0.006853520878435937,2.6845517394711305,-0.21387560378814952,substituting
splice|001|021|PICBETS+splice|002|034|WESHIGW+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|011|033|WESHIGW,5,"['splice|001|021|PICBETS', 'splice|002|034|WESHIGW', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|011|033|WESHIGW']",2.0,73.87694048881531,1.0,2515.458426649549,1775380.3272049313,10137.995621810709,20811.004378189296,85.30968976517038,2512.562430803771,1766855.597466139,10632.614895293216,0.48248027461994525,-4.651906218304425,2.434583076336372,-1.9057067868004096,-0.18357433359624808,0.0,-0.5535907132989126,3.3189657894143743,-1.540771416799025,1.002628923367932,,0.6001589359892812,-0.30562519405095134,2.718806853425093,-0.24796551924796129,substituting
splice|002|034|WESHIGW+splice|006|021|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|011|033|WESHIGW,5,"['splice|002|034|WESHIGW', 'splice|006|021|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|011|033|WESHIGW']",2.0,68.71749567985535,1.0,2516.455746772607,1777172.9884650307,10095.190051459793,20853.80994854021,85.22054209041235,2513.561982440676,1768186.0025900616,10582.851872242325,0.5082602091524668,-4.608037858505954,2.3944725223611574,-1.8421036475350538,-0.14386520221639776,0.0,-0.4531763273487588,2.882723022730982,-1.338253395120459,0.8970823021370755,,0.25455808546896996,-0.2581237859436425,2.628164937262012,-0.1950525414051163,substituting
splice|001|021|PICBETS+splice|002|033|WESHIGW+splice|005|006|NMURBEAN+splice|007|101|EMO4THW+splice|008|035|BOASHAN+splice|011|034|WESHIGW,6,"['splice|001|021|PICBETS', 'splice|002|033|WESHIGW', 'splice|005|006|NMURBEAN', 'splice|007|101|EMO4THW', 'splice|008|035|BOASHAN', 'splice|011|034|WESHIGW']",2.0,68.46875953674316,1.0,2514.952507836829,1768862.434443351,10305.946180467829,20643.053819532175,85.68802125437844,2512.7103007210007,1773812.2306338893,10628.738165174016,-0.2790484869285903,-3.036973718703917,1.5885227627971288,-1.8383683500215797,-0.17769991375278238,0.0,-0.9186848969634287,5.030593873655809,-2.3353646111009985,1.4505554733260206,,1.4070104095743163,-0.45330616464221984,3.6235834640814923,-0.46537873232120885,substituting
splice|001|021|PICBETS+splice|002|033|WESHIGW,2,"['splice|001|021|PICBETS', 'splice|002|033|WESHIGW']",2.0,87.16871166229248,1.0,2517.1364113986588,1770178.1778391574,10078.189491541661,20870.810508458344,84.81597670209092,2514.6312771573926,1774070.4834829918,10517.458233328713,-0.2193997183354668,-4.176567494178918,2.149953962375961,-2.319485803766619,-0.10138539144708414,0.0,-0.8449846569356323,2.7094658687425444,-1.2578218126459317,0.41809605913998293,20260825.0,1.8545861573275868,-0.6698506752698785,0.8548797114149576,-0.17513398166575378,substituting
splice|002|011|HIGFITN+splice|008|035|BOASHAN,2,"['splice|002|011|HIGFITN', 'splice|008|035|BOASHAN']",2.0,88.70108819007874,1.0,2515.531604908302,1782401.9612377535,9934.542987283392,21014.45701271661,84.81789275636089,2512.7200847034665,1772624.1678124003,10529.392673721626,0.5515999162653884,-5.649420672882776,2.913129899773881,-2.2946828901310723,-0.17731122603440452,0.0,-0.16027989353287753,1.245526761558513,-0.5782138638452894,0.4203645765728625,20260825.0,0.5783091389559791,-0.08811055861093209,0.6672176226025339,-0.07216933492194544,substituting
splice|002|033|WESHIGW+splice|006|021|NMURBEAN,2,"['splice|002|033|WESHIGW', 'splice|006|021|NMURBEAN']",2.0,94.49174094200134,1.0103813397925994,2518.1337315217174,1772765.5266486742,10028.732604376342,20920.26739562366,84.73914281896423,2512.499442427914,1774929.0482689333,10465.733476196716,-0.12189341440826951,-4.175539849302378,2.133453037446653,-2.208234799452069,-0.18607666924351784,0.0,-0.7000565281646276,2.205437792217113,-1.023835654653149,0.3271283835154515,20260825.0,1.5089853068072756,-0.6223492671625697,0.6964524854098375,-0.07770726100205794,substituting
splice|002|034|WESHIGW+splice|005|006|NMURBEAN,2,"['splice|002|034|WESHIGW', 'splice|005|006|NMURBEAN']",2.0,94.0751371383667,1.0,2515.787988195496,1786106.9504368615,9876.095865686684,21072.904134313318,84.75846229132307,2512.033154662552,1769813.046305799,10489.819140165675,0.9206567984722192,-5.850656396248388,2.999745095776807,-2.018537322952896,-0.2046008569412061,0.0,0.04725190495076248,0.6498768538244493,-0.3016938842833494,0.3500017230273711,20260825.0,-0.22016102592625764,0.21209460577741313,0.8700378797507069,-0.16484270082665065,substituting
splice|005|006|NMURBEAN+splice|033|034|WESHIGW,2,"['splice|005|006|NMURBEAN', 'splice|033|034|WESHIGW']",2.0,91.5592794418335,1.0,2517.162988195496,1788725.8026097263,9819.146462549206,21129.8535374508,84.65396125152348,2516.4266194130446,1776049.3022622708,10395.390199517125,0.7137470976345428,-5.543262214386968,2.803613294995899,-2.0328723187622466,-0.03006193113819222,0.0,0.1939446676525458,0.06949058675700392,-0.03225978109001604,0.2262774453510863,20260825.0,-0.7571438132412789,0.34274206664877127,0.8266343999982828,-0.14879739899622546,substituting
splice|005|021|NMURBEAN+splice|008|035|BOASHAN,2,"['splice|005|021|NMURBEAN', 'splice|008|035|BOASHAN']",2.0,88.89983987808228,1.0,2515.4811432693077,1784757.6804721188,9917.976231263263,21031.023768736737,84.86309083655813,2513.85115950364,1767763.1726540579,10562.29636769107,0.9613565935161938,-6.100189901873165,3.16049199541355,-2.131761257977638,-0.13237708138171822,0.0,-0.02832629713696022,1.0766906165908807,-0.4998346569494827,0.47387696109537636,20260825.0,0.6519003674369861,-0.03426442576655031,0.42479024915389463,0.005938128629590089,substituting
splice|005|021|NMURBEAN+splice|011|034|WESHIGW,2,"['splice|005|021|NMURBEAN', 'splice|011|034|WESHIGW']",2.0,91.80769991874695,1.0,2514.9030350266335,1785290.7637106054,9858.086292452866,21090.913707547137,84.6473883714085,2512.571488085778,1765211.6570144098,10572.641478756279,1.1374900350565653,-6.758530379935568,3.5067855012388405,-2.2890242941163708,-0.1832145154659126,0.0,0.0015339041427697708,0.4663365811472975,-0.2164885450555709,0.21849546685557275,20260825.0,-0.18946082381041673,0.03435400590301452,0.6557974049577142,-0.032820101760244746,substituting
splice|006|021|NMURBEAN+splice|011|033|WESHIGW,2,"['splice|006|021|NMURBEAN', 'splice|011|033|WESHIGW']",2.0,85.451984167099,1.0102986466017834,2517.927638529933,1779512.9747921953,9874.629381460196,21074.370618539808,84.4396735258466,2514.761511327913,1770216.6546030648,10426.996223916738,0.5251515493856385,-5.297468519165283,2.691583377936446,-2.1096488702269656,-0.09621158591628376,0.0,-0.3221039962821859,0.6349315293954882,-0.2947557806221468,-0.027429064412953785,20260825.0,-0.20708465297276657,-0.13477709770478574,0.8420161823682548,-0.18732689857740015,substituting
splice|007|101|EMO4THW+splice|011|033|WESHIGW,2,"['splice|007|101|EMO4THW', 'splice|011|033|WESHIGW']",2.0,89.88966727256775,1.0,2517.1286930241986,1782555.5773148641,9849.755045326401,21099.244954673602,84.48433018073558,2513.628761908815,1765170.0887323976,10528.403951362625,0.9849186032237389,-6.445885902282377,3.3233550304791803,-2.2632215403435407,-0.14121225806034143,0.0,-0.15167522047028204,0.3814306619742247,-0.17707246737372895,0.02544229820864441,20260825.0,-0.08061779856334272,-0.2175842454606225,0.46204846053756743,0.06590902499034046,substituting
splice|007|101|EMO4THW+splice|033|034|WESHIGW,2,"['splice|007|101|EMO4THW', 'splice|033|034|WESHIGW']",2.0,94.27231550216675,1.0001092490945567,2517.4583333333335,1783446.2643437323,9852.127495651903,21096.8725043481,84.53604978539644,2515.197210454103,1773115.0096458932,10466.492085615933,0.5826612848933266,-5.869823288820419,2.999459795314352,-2.346418627072233,-0.07890259135795441,0.0,-0.10178414898441845,0.40560892394647663,-0.1882967996863938,0.08667585856976245,20260825.0,-0.3321493510581863,-0.02606855299059907,0.737758275004663,-0.07571559599381938,substituting
splice|001|021|PICBETS+splice|002|011|HIGFITN+splice|005|006|NMURBEAN,3,"['splice|001|021|PICBETS', 'splice|002|011|HIGFITN', 'splice|005|006|NMURBEAN']",2.0,85.78985214233398,1.0,2514.8431102437994,1777782.3211924133,10038.199824695555,20910.80017530445,85.0174219201791,2514.7332352138255,1774570.1722713625,10531.466379799629,0.18100996913181788,-4.683740490784894,2.415896867269307,-2.1821679704996266,-0.09733490950233348,0.0,-0.4190450762187714,2.301920711402561,-1.0686261507059869,0.656597648665791,20260825.0,0.420800672006294,-0.004986716873611741,1.8811200393962668,-0.41405835934515967,substituting
